time	major_opr	minor_opr	process_name	pid	tid	parent_pid	buffer_length	entropy_bit_based	entropy_byte_based	file_name	is_rename	is_delete	file_size	offset
133349234272967467	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\System32\msiexec.exe	0	0	0	0
133349234272967525	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\System32\msiexec.exe	0	0	0	0
133349234272968134	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272968196	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272968583	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272968644	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272969225	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272969285	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272969666	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272969725	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272970308	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272970370	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272970755	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272970816	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272971397	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272971458	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272971845	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272971904	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272972787	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272972881	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272973392	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272973455	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272974088	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272974150	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272974550	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272974609	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272975220	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272975282	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272975686	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272975747	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272976345	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272976409	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272976795	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272976853	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272977469	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272977528	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272977994	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272978085	IRP_MJ_QUERY_INFORMATION	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
133349234272978963	IRP_MJ_CREATE	OP_NOTHING	\Device\HarddiskVolume3\Windows\System32\svchost.exe	9396	7948	844	0	0	0	\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe	0	0	0	0
